TIME,AX,AY,AngACC,X,Y,R,PSI
0.121340910543918,0.0104115713438033,0.00489678889292216,0.0436444024065086,76.999999607312,-147.999997671601,2.81339970260091e-05,1.57079650423759
0.121340910543919,0.0104115713437657,0.00489678889293147,0.04364440240658,76.999999607312,-147.999997671601,2.8133997026048e-05,1.57079650423759
0.121341123645105,0.0104011076069467,0.00489905056810556,0.0436617066263899,76.999999607306,-147.999997671513,2.81432995437226e-05,1.57079650424359
0.121341336746291,0.010390733306518,0.00490131311873331,0.0436790243639066,76.9999996073,-147.999997671425,2.81526057508811e-05,1.57079650424959
0.121342402252222,0.0103402056343004,0.0049126388151194,0.043765814567792,76.9999996072699,-147.999997670983,2.81991922455144e-05,1.57079650427961
0.121343467758153,0.0102919230397386,0.00492398562129209,0.043852937558817,76.9999996072398,-147.999997670541,2.82458714537555e-05,1.57079650430968
0.121347861906789,0.0101166715078938,0.00497098876958749,0.0442156539994542,76.9999996071149,-147.999997668718,2.84393645240139e-05,1.57079650443422
0.121352256055425,0.00998011598024517,0.00501829386450128,0.044583642686444,76.999999606989,-147.999997666893,2.86344669825777e-05,1.57079650455962
0.121374226798607,0.00988091503225474,0.00525758526213421,0.0464897485371153,76.9999996063453,-147.999997657739,2.96349301153073e-05,1.57079650519972
0.121396197541789,0.0107192534649137,0.00549707478215775,0.048469525907161,76.9999996056765,-147.999997648537,3.06783588300475e-05,1.57079650586244
0.121443032594654,0.0151757579151848,0.005985338801268,0.0527009883940185,76.9999996041623,-147.99999762873,3.30476996674338e-05,1.57079650735469
0.121489867647519,0.0218428781261497,0.00640041017121469,0.056417051349107,76.9999996025183,-147.999997608559,3.55990103362971e-05,1.57079650896362
0.121536702700384,0.0297832658945476,0.00672118775093314,0.0593112377267934,76.9999996007389,-147.99999758793,3.8309497895858e-05,1.57079651069434
0.12158353775325,0.0371362284219998,0.00692650012068638,0.0609947428140489,76.9999995988148,-147.999997566637,4.11174550884692e-05,1.57079651255507
0.12164055639388,0.0439238969909588,0.00703482714284074,0.0614587211354122,76.999999596273,-147.999997539663,4.46090483457444e-05,1.57079651499909
0.12169757503451,0.0461045420707798,0.0070552285911709,0.0606638718990416,76.9999995935075,-147.999997511317,4.80788937783608e-05,1.57079651764135
0.121754593675141,0.0433065952635345,0.00704459648617367,0.0590985930360868,76.9999995905179,-147.99999748157,5.14930767211299e-05,1.57079652048012
0.121811612315771,0.0366436643068321,0.00711633001441924,0.0579230759443148,76.9999995873025,-147.999997450513,5.4832934400294e-05,1.5707965235107
0.121846262005644,0.0311481948778843,0.00721575155795177,0.0575880682888256,76.9999995852378,-147.999997431041,5.68339959486442e-05,1.57079652544531
0.121880911695517,0.0256052321530827,0.00738029495869681,0.0578456692174432,76.9999995830876,-147.999997411214,5.88372394636932e-05,1.57079652744931
0.121966525785369,0.0150262817477591,0.00804429375907808,0.0610082210487916,76.9999995773924,-147.999997361055,6.39236322373202e-05,1.57079653270409
0.121975394237095,0.0144378667645652,0.00812300097828,0.0614620121681803,76.9999995767687,-147.999997355789,6.44732449028996e-05,1.57079653327461
0.121975394237095,0.014437866764511,0.00812300097828801,0.0614620121682271,76.9999995767687,-147.999997355789,6.44732449029549e-05,1.57079653327461
0.121978713235877,0.0141953444372003,0.0081564508155357,0.0616652744487417,76.9999995765343,-147.999997353811,6.46775744579355e-05,1.57079653348894
0.121982032234659,0.013969348253168,0.00819024772464779,0.061872719038876,76.9999995762991,-147.999997351831,6.48825879623353e-05,1.57079653370394
0.122015292267075,0.0126704421931206,0.00854228073498081,0.0641373363685958,76.9999995738923,-147.999997331909,6.69780867636598e-05,1.57079653589677
0.122048552299492,0.0131284097536266,0.00890246221054094,0.0666081157716294,76.999999571392,-147.999997311843,6.91535117576142e-05,1.57079653816108
0.122104663044721,0.0173976863567355,0.00947791704809216,0.0707638742115825,76.9999995669535,-147.999997277637,7.30079535470714e-05,1.57079654214939
0.122160773789951,0.024166297724151,0.00992229678821564,0.0739039231494067,76.9999995622211,-147.999997242837,7.70573036113868e-05,1.57079654636132
0.12221688453518,0.0321101994764487,0.0101997584108078,0.0755370298250979,76.9999995571864,-147.999997207307,8.12507389716485e-05,1.5707965508027
0.12227299528041,0.0386012698098315,0.0102884644286996,0.0751995133599073,76.9999995518379,-147.999997170763,8.54615512455446e-05,1.57079655548004
0.122345330508202,0.0428058772272598,0.0101831207838524,0.0722971614998571,76.999999544478,-147.999997121954,9.07967350237457e-05,1.57079656185502
0.122417665735995,0.0405605139982184,0.0100200621160877,0.0683034058174998,76.9999995365978,-147.999997071058,9.58689578975328e-05,1.57079656860315
0.122472647404879,0.0350662964581016,0.00992538707365308,0.0652501644943502,76.9999995302625,-147.999997031017,9.95399485570903e-05,1.57079657397515
0.122507171341515,0.0305918609940247,0.00993009217861707,0.0638800811574346,76.9999995261337,-147.999997005331,0.000101768824057455,1.57079657745015
0.122540768569144,0.0261055687939284,0.00999937611236621,0.0631654309042353,76.9999995220041,-147.999996979991,0.000103902844417286,1.57079658090515
0.122574365796772,0.0220428281238255,0.0101357733104491,0.063130790468016,76.9999995177633,-147.999996954369,0.000106028197562324,1.57079658443165
0.122664166027621,0.015882145988786,0.0107556832224029,0.065840898267177,76.9999995058673,-147.999996884759,0.000111818019504085,1.57079659421275
0.122701404339867,0.0159481985078537,0.0110864814926371,0.0678811294192873,76.9999995006886,-147.999996855476,0.000114307786484681,1.570796598423
