TIME,VX,VY,R,Fz_1,Fz_2,Fz_3,Fz_4,omega_1,omega_2,omega_3,omega_4,slip_1,slip_2,slip_3,slip_4,TAU_1,TAU_2,TAU_3,TAU_4,STRA
12.995,6.08449857651889,-0.264969140453915,-0.186107399549374,0.0191412791226978,0.0193619367492679,0.0203444576716644,0.020562495939204,19.6348228586647,20.4898601327592,19.5871929518555,20.446337445078,-0.0014662490691252,-0.0013858460953802,-0.0003252183192781,-0.000254340896031,0.0042279943438462,0.0037024354853515,-0.0055090924177948,-0.0052781316743098,-0.493201064639483
13.0,6.08412508914599,-0.260010282764769,-0.182564426716081,0.0191474370182934,0.0193543743379281,0.020351925968137,0.0205564448514806,19.6393954094682,20.4783242383482,19.5941257117894,20.4369062825658,-0.0014435093974624,-0.0013602247915207,-0.0003266347597951,-0.0002552102703982,0.0037015302633003,0.0032279956574661,-0.0053879636418543,-0.0051662792641107,-0.486518847935224
13.01,6.08339381928424,-0.250299182136359,-0.175630953542632,0.019157589584308,0.0193399163487448,0.0203664064744057,0.0205465861670872,19.6486500383226,20.4561142000529,19.6078135237372,20.4185671135081,-0.0013827698280486,-0.0012923092998069,-0.0003231604167009,-0.0002515913294159,0.0046914414285772,0.004174530784049,-0.0051523057313493,-0.0049481844728127,-0.461751066061932
13.02,6.08270755325285,-0.240860129721051,-0.168898533760609,0.0191659145702307,0.0193255903372357,0.0203807839667266,0.0205384577438521,19.6582736997747,20.4350222493262,19.6213221045606,20.400963182577,-0.0013135178938108,-0.0012223089481403,-0.0003127666010414,-0.0002422864507559,0.0036728754282771,0.0032507478515012,-0.0049253738350997,-0.0047375592994039,-0.449133655306215
13.03323051336,6.08188600192804,-0.228783287578262,-0.160293256541941,0.0191753404422311,0.0193062659304624,0.0204000056757514,0.020529090333763,19.6711221028275,20.408651793711,19.6388640325019,20.3787477971695,-0.0012101661701367,-0.0011160830820257,-0.0002950013075437,-0.0002255783875201,0.0049109151495406,0.0044403154497841,-0.0046377227999714,-0.0044697014071033,-0.418254042056809
13.04646102672,6.0811704278087,-0.217159558929642,-0.15201806834263,0.0191844971404827,0.0192873025541127,0.0204187221132077,0.0205199522563533,19.6842009005532,20.3836826354651,19.6559261707333,20.3575768436562,-0.0011127759881118,-0.0010288452243543,-0.0002806463343078,-0.0002120372402818,0.003615191166272,0.0032544257608228,-0.0043632203923535,-0.0042131468540686,-0.402961859606786
13.04823051336,6.08108265473833,-0.215639221499824,-0.15093625316514,0.0191857064609907,0.0192848095380987,0.0204211741594224,0.0205187451142863,19.6859619798191,20.3804456416886,19.6581697693782,20.3548231294288,-0.0010982085124217,-0.001016866248323,-0.0002790747691132,-0.0002105093039623,0.003780778098972,0.0034136332137724,-0.004327493406305,-0.0041796877204377,-0.39901411138386
13.05,6.08099654690707,-0.21412676968403,-0.149860125397617,0.0191869202179146,0.0192823596865731,0.0204235872867774,0.0205175384184459,19.6876950965206,20.3772274088251,19.6604018084904,20.352084771958,-0.0010863867310351,-0.0010063522887413,-0.0002776950879509,-0.0002091390285481,0.0036055751855899,0.0032524913749094,-0.0042919792567857,-0.0041464119398225,-0.397063519083711
13.0572908793226,6.08065673093377,-0.207977797578667,-0.145486154699975,0.0191919377715601,0.0192728434023973,0.0204330058754308,0.0205125928860073,19.694635976246,20.3641736452534,19.6694781002988,20.3409501841129,-0.0010427688075129,-0.0009618880842424,-0.0002734923521394,-0.0002054191811397,0.00426344895868,0.0038866277251281,-0.0041479627328917,-0.0040113107645344,-0.381158389869419
13.0645817586452,6.08033465753467,-0.201960312844427,-0.141207662996348,0.0191970012193527,0.0192643193297465,0.0204414952334416,0.020507631747929,19.7015534820461,20.3513922903484,19.678323832684,20.3300302720686,-0.0010047833263752,-0.0009289457588911,-0.0002725874445311,-0.0002048160203673,0.0035619211352181,0.0032392086358119,-0.0040076673939541,-0.0038794512549045,-0.373425812359913
13.0722908793226,6.08000797003529,-0.195739039393103,-0.136786121419941,0.0192024746949304,0.0192562953429194,0.0204495155362959,0.0205022652054609,19.7085688134218,20.3381578581039,19.687422229636,20.3186954521606,-0.0009722481827904,-0.0008963866053361,-0.0002746915902908,-0.0002075849786091,0.0042335095171332,0.0038882241018769,-0.003863242708183,-0.0037434507526111,-0.357288470019517
13.08,6.07968449807173,-0.189659058809145,-0.132466426409481,0.0192082474777254,0.0192489465706094,0.0204568394909031,0.0204965642883462,19.7154805499333,20.3251629761291,19.6962270516334,20.3075425351738,-0.0009465052148632,-0.0008755404142662,-0.0002801710454978,-0.0002133877083515,0.0035088152502435,0.0032160564771905,-0.0037226117999421,-0.0036107651614383,-0.34957336695995
13.095,6.0790411946029,-0.178229700605432,-0.124351325295758,0.0192201328186202,0.0192362271342181,0.0204694534454006,0.0204847864576594,19.7279292904282,20.3005991220436,19.7125245760407,20.2863268332361,-0.0009206658802454,-0.000839273623114,-0.0002965931075663,-0.0002312738587837,0.0047214970673056,0.0043935368040732,-0.0034600055925571,-0.0033623173543576,-0.320028313524289
13.11,6.07835347893082,-0.16731137675581,-0.116604774431083,0.0192318561213776,0.0192252023693527,0.020480398835692,0.0204732043265857,19.7403904113729,20.2769567486876,19.727762583715,20.2657582188281,-0.0008784561603775,-0.0008236916244218,-0.0003159059082774,-0.000251977830857,0.0033885731825549,0.0031479977612669,-0.0032111160097288,-0.0031260181928174,-0.306381276180259
13.125,6.07761781862958,-0.156893339231755,-0.109220484725451,0.0192429227904865,0.0192155845241247,0.0204899769697197,0.0204623254597878,19.7519991340477,20.2549449877297,19.7420482359083,20.2458959369251,-0.0008413693208656,-0.0007727296757617,-0.0003328914155816,-0.000271410908661,0.0045154488707804,0.0042467736599532,-0.0029759868509587,-0.0029020436767808,-0.279309621739682
13.14,6.07684985210541,-0.146960359749259,-0.102184332437703,0.0192521550294577,0.0192066285491677,0.0204989558279502,0.0204532668142139,19.7627107506753,20.2331503330083,19.7554610405831,20.2268460461699,-0.0008327051183065,-0.0007722116397938,-0.0003479658712116,-0.0002855268226081,0.0032505311795094,0.0030545994170599,-0.0027533134143693,-0.0026892507116253,-0.267228948342239
13.155,6.0760666045169,-0.137503061914631,-0.0954908981359999,0.0192594592765332,0.019197979337038,0.020507601010451,0.0204460944218528,19.7729865846774,20.2129694532168,19.7682113088976,20.2086770935041,-0.0008125500069783,-0.0007372718619438,-0.0003540187626514,-0.00029308319538,0.0042980495790081,0.0040797903223166,-0.0025431477942617,-0.0024878018714949,-0.242494896751103
13.17,6.07530408515424,-0.128499637124982,-0.0891243699130456,0.019265446691578,0.0191893249476106,0.0205162059690574,0.0204402224011604,19.7838006652325,20.1942024962632,19.7803638577604,20.1914474735658,-0.0007550286789944,-0.0006956809098902,-0.0003556878138542,-0.0002950882023285,0.0031044335168804,0.0029461214043277,-0.0023448400890451,-0.0022971716243326,-0.231845442554258
13.185,6.07457963814291,-0.119937834227977,-0.0830752809544453,0.019270429239561,0.0191806455419876,0.0205248105216879,0.0204353321198586,19.7939526999054,20.1765998917177,19.7920137324429,20.1751351835966,-0.000707071232071,-0.0006452394557615,-0.0003521696854837,-0.0002942874409257,0.004075097877941,0.0038992694062692,-0.0021578580235211,-0.0021169350294233,-0.209309624176843
13.1996394165887,6.07391926748721,-0.11198690128061,-0.0774630381200594,0.0192746444970737,0.0191727148037604,0.0205326681971064,0.0204311841440236,19.8035356206616,20.1604033494279,19.8028558727229,20.1600293481559,-0.0006704831318025,-0.0006068648700054,-0.0003491395834773,-0.0002941481922481,0.0029781408752528,0.0028502316688061,-0.00198580554641,-0.001950663321765,-0.200177018978897
13.1996394165889,6.0739192674872,-0.111986901280521,-0.0774630381199963,0.0192746444970737,0.0191727148037603,0.0205326681971065,0.0204311841440236,19.8035356206617,20.1604033494277,19.802855872723,20.1600293481558,-0.0006704831318022,-0.000606864870005,-0.0003491395834776,-0.0002941481922481,0.0029781408752542,0.0028502316688076,-0.0019858055464081,-0.0019506633217632,-0.200177018978713
13.1998197082945,6.07391142579052,-0.111891460282655,-0.0773956953398746,0.0192746924183681,0.0191726203001861,0.0205327618024641,0.020431136910122,19.8036861753867,20.1602427517019,19.8030057680648,20.1598680994958,-0.0006682984233067,-0.0006047779454528,-0.0003481168356514,-0.0002931677225228,0.0029644893898958,0.002837143093468,-0.0019837480735332,-0.001948672463877,-0.200070328526132
13.2,6.0739036041422,-0.111796067544307,-0.0773283864396334,0.0192747402527152,0.0191725259711794,0.0205328552387198,0.0204310897606254,19.8039959196286,20.1602375627295,19.8032483826064,20.1598001099983,-0.0006580766706915,-0.0005949906388227,-0.0003424104333893,-0.0002875671054598,0.0029508306352231,0.0028240467433024,-0.0019816916168335,-0.0019466825270134,-0.19996377604171
13.2002190186115,6.07389416474537,-0.111680256263399,-0.0772466707970065,0.0192747982482528,0.0191724116006561,0.0205329685284236,0.0204310325896087,19.8044769109819,20.1603320536232,19.8036022826749,20.1597776852182,-0.0006402874441945,-0.0005780343470955,-0.0003324941341097,-0.0002777939278304,0.0029650837161384,0.0028380390315033,-0.001979195141289,-0.0019442667235501,-0.199652264821261
13.2003801231802,6.07388730286027,-0.11159512423424,-0.0771866036288714,0.019274840826825,0.0191723276069038,0.0205330517253894,0.020430990607833,19.8048299577959,20.1603989970345,19.8038596902325,20.1597591029106,-0.0006272965864324,-0.00056575038653,-0.0003253558972053,-0.0002707264268346,0.0029601489905355,0.0028333838191113,-0.0019773603741921,-0.0019424911928029,-0.199514315806849
13.2005412277489,6.07388054638735,-0.111510038486164,-0.0771265698530701,0.0192748833184087,0.0191722436927848,0.0205331348365112,0.0204309487000956,19.8051636093427,20.1604455295818,19.8041035228532,20.1597275192424,-0.000615321148636,-0.0005545205403212,-0.0003189169625588,-0.0002643249581456,0.0029479544934331,0.0028216900627551,-0.0019755267887756,-0.0019407167591633,-0.199419341357375
13.2009820204349,6.07386273296294,-0.1112774984268,-0.0769625061812778,0.0192749988100972,0.0191720141243344,0.020533362152433,0.0204308347149045,19.8059502649037,20.1604452672852,19.8046868572406,20.1595600174382,-0.0005888420763087,-0.0005300902522537,-0.0003056220513579,-0.0002509650695585,0.0029765633471216,0.0028497783836117,-0.0019705179114993,-0.0019358692511072,-0.198793875151458
13.201422813121,6.07384602180478,-0.111045349843275,-0.076798731521571,0.0192751118922871,0.0191717833087792,0.0205335905972481,0.0204307229653867,19.8065251285231,20.1602377789728,19.8051371066601,20.1592623882586,-0.0005733989465317,-0.0005163306287829,-0.0002991987445195,-0.0002442750734653,0.0029432800439756,0.0028178574552081,-0.0019655206861795,-0.0019310326995987,-0.198534788909551
13.202090977426,6.07382263619253,-0.110694189651941,-0.0765510149289735,0.0192752750625695,0.0191714276734592,0.0205339423823593,0.0204305614463997,19.807011718282,20.1595544767073,19.8055905254386,20.1585849651183,-0.0005694195016849,-0.0005139054151122,-0.0003012939476681,-0.0002457424571886,0.002986514823326,0.0028603110976445,-0.0019579659931854,-0.0019237202789474,-0.197589968586591
13.2027591417311,6.0738007051439,-0.110343886551414,-0.0763039156791878,0.0192754197127188,0.0191710574298273,0.0205343084896801,0.0204304180176718,19.8071841286011,20.1585798207461,19.8058807272557,20.1577422374722,-0.0005817685966797,-0.0005265182716851,-0.0003118051577925,-0.0002557252017723,0.0029362369354551,0.0028120798171734,-0.0019504330476862,-0.0019164281223664,-0.197199279552531
13.2042645542619,6.07375191015908,-0.109557642044488,-0.0757493453934141,0.0192756502174196,0.0191701465207023,0.0205352095406376,0.0204301891901839,19.8072888764838,20.156147411486,19.8064743039325,20.1557693591264,-0.0006232054995104,-0.0005665019848773,-0.0003383989095497,-0.0002822696233116,0.0030328727279411,0.0029069998010072,-0.001933536492425,-0.0019000687664888,-0.195084634607101
13.2057699667926,6.0736993102457,-0.1087754160647,-0.0751976433512559,0.019275739641412,0.0191691253687537,0.0205362208069068,0.0204301010392981,19.8079277248603,20.1542557891281,19.8074467433222,20.1541751425677,-0.0006374176197315,-0.0005800291007972,-0.0003449199423721,-0.0002897650805527,0.002920408542134,0.002799062028153,-0.0019167384686777,-0.0018838007770767,-0.194213657036932
13.2069553973226,6.07365530589928,-0.108162269339081,-0.0747652098692801,0.0192757229275586,0.0191682562407058,0.0205370822505903,0.0204301187442737,19.808821886729,20.1531543106703,19.8084354164174,20.1531544030428,-0.0006277759319951,-0.000570840034276,-0.0003381515919658,-0.0002838509611047,0.0029960519050483,0.0028733798290407,-0.001903578161635,-0.0018710528899646,-0.192563021817194
13.2081408278525,6.07361063927964,-0.107551612935352,-0.0743345418504354,0.0192756655367884,0.0191673650142691,0.0205379659848046,0.0204301773240317,19.8097942186589,20.1521338746484,19.8094056442079,20.1521376608378,-0.0006144167767667,-0.0005582316965123,-0.0003320053817924,-0.0002778412930353,0.0029079178602164,0.002788747966748,-0.0018904751172151,-0.0018583579783079,-0.1918852902002
13.2093262583825,6.07356622146131,-0.106943462722474,-0.0739056551376529,0.019275585888911,0.0191664689113831,0.020538854790716,0.0204302582804673,19.8106631866777,20.1510220622814,19.8102701646755,20.1510323824305,-0.0006056928160416,-0.0005500165503741,-0.0003310324033262,-0.0002764754093471,0.0029830852315979,0.002862616016304,-0.0018774306093481,-0.0018457173244232,-0.190247206993749
13.2105116889124,6.07352245106128,-0.106337820075482,-0.0734785627714771,0.0192755126760936,0.0191655945121248,0.0205397221876984,0.0204303328685097,19.8113243706624,20.149718727338,19.8110217356717,20.1498183010386,-0.0006079066481322,-0.0005521336552073,-0.0003356559840169,-0.0002808197632138,0.0028954010005333,0.0027783760071722,-0.0018644477398964,-0.0018331340067337,-0.189576742691542
13.2139951616066,6.07339186527169,-0.104572418294876,-0.0722337751951508,0.0192754652812236,0.0191632663236878,0.0205420327935255,0.0204303857247926,19.8131106698211,20.145775045897,19.8132419918189,20.1462815804977,-0.0006198350577694,-0.0005639787426163,-0.0003470750243102,-0.0002928634720961,0.0031119719018577,0.0029913599979525,-0.0018266517613442,-0.0017964876080057,-0.184830862677047
13.2174786343007,6.07325622488362,-0.102828175082361,-0.0710040904134148,0.0192759079359529,0.019161499953515,0.0205437864394471,0.0204299532051723,19.8151669685829,20.1421579223496,19.8155994745414,20.1429539123612,-0.0006176544992369,-0.0005625197427022,-0.0003488376680155,-0.0002953136906591,0.0028585413796667,0.0027476363587753,-0.0017893687377757,-0.0017603185471,-0.182906312626667
13.2230836449355,6.07303095822559,-0.100065675363027,-0.0690569225660797,0.0192778715130128,0.0191599833278828,0.0205452931048133,0.0204280187749601,19.8184368628776,20.1364504257163,19.8192524833874,20.1376182115524,-0.0006105489489534,-0.0005563866081339,-0.0003536201328262,-0.0003004817766913,0.0031963346736394,0.0030802085606939,-0.0017304439583838,-0.0017031137299979,-0.175485948795109
13.2286886555702,6.07279809719221,-0.0973566300086837,-0.0671479649165576,0.0192810225507316,0.0191596628601338,0.0205456210651362,0.0204249126313408,19.8214664046766,20.1306818214061,19.822715288516,20.1322627600377,-0.0006137946313573,-0.0005601213152215,-0.0003620180552289,-0.0003094802187536,0.0027988945485408,0.0026972877173463,-0.0016728257856906,-0.0016471293158047,-0.172522248705653
13.2293443277851,6.07277034284354,-0.0970432156997592,-0.0669271506436594,0.0192814638421747,0.0191596984503327,0.020545587526751,0.0204244776022223,19.8218083241634,20.1300059531768,19.8231107511432,20.1316376140421,-0.0006142861639883,-0.000560680564934,-0.0003630930834571,-0.0003106509446332,0.002838381952269,0.002736165585111,-0.0016661711092731,-0.0016406602682317,-0.171673533573377
13.23,6.07274244489777,-0.0967305232212292,-0.0667068534306467,0.0192819100948704,0.0191597388604722,0.0205455494711515,0.0204240377919898,19.8221546087311,20.1293363578148,19.823508967609,20.1310174098374,-0.0006147353503758,-0.0005612097148815,-0.0003639441796863,-0.0003116107212579,0.0027918928100345,0.0026913307344906,-0.0016595343535612,-0.0016342080111819,-0.17133524028249
13.2321965057543,6.07264803911598,-0.0956882388655886,-0.0659726016247192,0.0192834128570745,0.0191598830782988,0.0205454151152697,0.0204225578657595,19.8233347751209,20.1271295930802,19.8248451119236,20.1289603441887,-0.0006139574983041,-0.0005608146562898,-0.0003660946576401,-0.0003140736367056,0.0029224992813584,0.0028199774070218,-0.0016374294520861,-0.0016127130541411,-0.168516918071493
13.2343930115085,6.07255240296599,-0.0946539841712219,-0.0652440894205716,0.0192848681008403,0.0191599869584954,0.0205453234855876,0.020421127044611,19.8245062771994,20.1249417648363,19.8261598055663,20.1269102174744,-0.0006137477003484,-0.000560877415378,-0.0003684668392048,-0.0003166595969447,0.0027684074409703,0.0026712815842712,-0.0016155204587924,-0.001591401663458,-0.167400291888114
13.2386384618722,6.07236424824838,-0.0926775772123425,-0.0638521813162782,0.0192873666206051,0.0191599175745738,0.0205454204544674,0.0204186782609544,19.8267109653697,20.1207292427871,19.8286419688534,20.1229633586018,-0.0006128463590936,-0.000560501789185,-0.0003736619328612,-0.0003222671438928,0.0030148056329884,0.0029141794811651,-0.0015737272691966,-0.0015507292862645,-0.162063358707695
13.2428839122358,6.07217169540581,-0.0907306845703914,-0.0624813711479534,0.0192892485051872,0.0191593363296342,0.0205460278643265,0.0204168446167728,19.8288620795592,20.1165590322782,19.8310698819105,20.1190584615412,-0.0006135827943138,-0.0005617306176816,-0.0003785365463665,-0.0003276346708048,0.0027229099027125,0.0026321538827071,-0.0015326535721035,-0.0015107325432849,-0.159973740795338
13.2514419561179,6.07177055484547,-0.0868947084856406,-0.0597813580604631,0.0192914417110428,0.0191569726786276,0.0205484232009111,0.0204147302945275,19.8330568870248,20.1083026636119,19.8357911155837,20.1113080421133,-0.0006113131210139,-0.0005606468289617,-0.0003878665588394,-0.0003379392112517,0.0031957964632119,0.0030990563454503,-0.0014520015231906,-0.0014321240112718,-0.149646228115933
13.26,6.07135307131298,-0.0831746929917859,-0.0571641341006581,0.0192929721282379,0.0191544710219633,0.0205509261891758,0.0204132499523609,19.8370530268999,20.1002300884233,19.8402746722161,20.1037040159513,-0.0006122796274781,-0.0005626007302226,-0.0003968869596843,-0.0003479282882707,0.0026310818407678,0.0025521283648796,-0.0013741422067263,-0.0013561475164989,-0.145700292882965
13.275,6.07058428263693,-0.0769275657266949,-0.0527717324431459,0.0192965731590371,0.0191518634938879,0.0205535288736525,0.0204097201029727,19.8436068962583,20.0865283725989,19.847583405336,20.0907281488271,-0.0006089106008328,-0.0005612105895019,-0.000411223166723,-0.0003639730396938,0.0033912659707863,0.0033045867608791,-0.001244223593799,-0.0012291727044671,-0.128938569475968
13.29,6.06977356184845,-0.0710140858650615,-0.0486173382526082,0.0193010428805135,0.0191508157463074,0.0205546311979051,0.0204053635718058,19.8496134987567,20.0733750011056,19.8542360923057,20.0781966409779,-0.0006105921644055,-0.0005645952549556,-0.0004237020263972,-0.0003781229936216,0.002470844744421,0.0024095375803481,-0.0011222569057145,-0.0011097424939308,-0.122815936738736
13.305,6.06892424794269,-0.0654253790176077,-0.0446945412068606,0.0193047061667144,0.019149728759263,0.0205558053744223,0.0204018373756806,19.8550790415413,20.0607473527746,19.8602641027402,20.0661115938569,-0.0006075213102873,-0.0005633924659223,-0.0004344199587076,-0.0003904812817627,0.0031686226265256,0.0031016547630196,-0.0010079910028622,-0.0009976516330539,-0.10771595786106
13.32,6.06804307607548,-0.0601438152367406,-0.0409905931703176,0.0193068544332161,0.0191480365824079,0.020557559013633,0.0203998005399668,19.8600335243895,20.0486181807379,19.8657227233477,20.0544699571569,-0.0006088578983004,-0.0005663903469536,-0.000443309728774,-0.0004009959774142,0.0023128092545681,0.0022657827322043,-0.0009009467358439,-0.0008924663873733,-0.102463398763618
13.335,6.06713329135487,-0.0551609966615275,-0.037499363088132,0.019308506026506,0.0191466820786757,0.0205589577763825,0.0203982376828028,19.8644983448077,20.0369805728577,19.870633768936,20.0432650819573,-0.0006061070262189,-0.0005654159527048,-0.0004502981925818,-0.0004095772708885,0.0029518992646714,0.0029008419214709,-0.0008008734244194,-0.0007939732962014,-0.0889003707693174
13.35,6.06620141438647,-0.0504600878541992,-0.0342086494565842,0.0193103804416072,0.0191461723618879,0.0205595331547939,0.0203964615777191,19.868510462573,20.0258152778061,19.8750457566319,20.0324884186991,-0.0006072327910917,-0.0005681460476874,-0.0004553248085494,-0.0004161502452664,0.0021583551876932,0.0021227805533327,-0.00070731048411,-0.0007017482904228,-0.0844275394850503
13.365,6.06525063558637,-0.046033022921666,-0.0311126283659957,0.0193119525995534,0.0191459407702229,0.0205598523239359,0.0203950000939488,19.872111002385,20.0151357953798,19.878984383145,20.0221388759379,-0.0006035964676753,-0.0005662140824501,-0.0004584364514051,-0.0004207477801693,0.0027423680667652,0.0027040349566573,-0.000620037969959,-0.0006156010917467,-0.0722817931806993
13.38,6.06428709700205,-0.0418638255589639,-0.0281997926096954,0.0193127371046725,0.0191455013843962,0.0205603752034914,0.0203943223294785,19.8752598795511,20.0048508214722,19.8824980014585,20.0122110128214,-0.0006056008552128,-0.0005697414124967,-0.0004596603181387,-0.0004234373258228,0.0020084800961757,0.0019820027836653,-0.0005386412201321,-0.0005351459373081,-0.0685053092821431
13.395,6.06331354992838,-0.0379449013529565,-0.0254646381975077,0.0193130246571401,0.0191451302947934,0.0205608197256783,0.0203941309046443,19.8780398690136,19.9950172237723,19.8856064803302,20.0026999441634,-0.00060373898138,-0.0005694328783134,-0.0004590222874709,-0.0004242068661344,0.0025409493330139,0.0025126930806611,-0.0004629104255622,-0.0004601966274856,-0.0576627424366365
13.41,6.06233582436784,-0.0342611915888263,-0.0228963167472067,0.0193132044577394,0.0191451310706882,0.0205608954953201,0.0203940430623733,19.8804764564801,19.9856098947668,19.8883517826966,19.9935970399651,-0.0006043249488604,-0.0005714966502689,-0.0004565623263055,-0.0004231025025694,0.0018639629615331,0.0018446396859415,-0.0003924568392573,-0.0003903871799179,-0.0545059300138402
13.425,6.06135661770144,-0.0308055232055567,-0.0204896425449349,0.0193131751246488,0.0191453531193121,0.0205607596647033,0.0203941661139533,19.8825770048858,19.9766130009809,19.8907544877805,19.9848987308595,-0.0006024933909732,-0.0005711280675018,-0.0004523298363467,-0.0004201727684465,0.0023483131395876,0.0023279531514673,-0.0003270878550974,-0.0003255435591584,-0.0448583231055081
13.44,6.06038113762448,-0.0275637383306139,-0.0182344346779254,0.0193127409073288,0.0191455569646962,0.0205606444557679,0.0203946935188394,19.88437449308,19.9680124750099,19.8928540983621,19.9765973264037,-0.000603075030873,-0.0005730799898573,-0.000446433530921,-0.0004155312594237,0.0017253483389458,0.0017115894820431,-0.0002664449661824,-0.0002653249761158,-0.0422509391383218
13.455,6.05941186327337,-0.0245291574424623,-0.0161259061762001,0.0193119530129748,0.0191457885173992,0.0205604971319882,0.0203955681338206,19.8859117109361,19.9598280108762,19.8946683928406,19.9686888066358,-0.0006002425542003,-0.0005716545407835,-0.0004389306703376,-0.00040921991174,0.0021648879251045,0.0021506437324191,-0.0002103615067596,-0.0002095791953701,-0.0336961320328748
13.47,6.05845336206308,-0.0216885302399307,-0.0141545113120012,0.0193109766541336,0.0191461608374299,0.0205602062469079,0.0203966265895382,19.8871471920452,19.9519753914887,19.8962318913297,19.9611626449604,-0.0006017988314054,-0.0005745200681413,-0.0004299183061654,-0.0004013765675848,0.0015930399686152,0.0015835561416561,-0.0001584989148442,-0.0001579813345231,-0.0315740286720284
13.485,6.057507556672,-0.0190356026425564,-0.0123157482035269,0.019309831814117,0.0191466569939401,0.0205597936697237,0.0203978528237289,19.8881604373666,19.944513368064,19.8975597659745,19.9540138087513,-0.0006006847698693,-0.0005746679500787,-0.0004194774498234,-0.0003920457278839,0.0019909442333955,0.0019813746567693,-0.0001106971467734,-0.0001103825069796,-0.0240159101775151
13.5,6.05657852040163,-0.0165580727214599,-0.010600817817816,0.0193084669291956,0.0191471924538807,0.0205593436113743,0.0203992973025936,19.8889692360317,19.9374179616481,19.8986831575323,19.947232491496,-0.0006009060683835,-0.0005761265942887,-0.0004077538230758,-0.0003813862391985,0.0014672841822911,0.0014610390541465,-6.6659821072526e-05,-6.64966765785263e-05,-0.0223206782210149
13.515,6.05566804040669,-0.01425011063948,-0.0090055260061094,0.0193068773215338,0.0191477508885016,0.0205588684223354,0.020400961396294,19.8895785990977,19.9306759505834,19.899616248995,19.9408134881739,-0.0005997277472111,-0.0005761310732888,-0.0003948177437552,-0.0003694691803883,0.0018266168144802,0.0018205658377194,-2.62392816402085e-05,-2.61847089778297e-05,-0.0156692510487658
13.53,6.05477942054532,-0.0121002587546233,-0.0075216754592672,0.0193051280013985,0.0191483590576866,0.0205583397561623,0.0204027798711808,19.8900154385417,19.9242761370219,19.9003856495037,19.9347453523172,-0.0006000138774855,-0.0005775380356825,-0.0003808188362928,-0.0003564508665868,0.0013482290069199,0.001344397237926,1.08402124712384e-05,1.08213757807821e-05,-0.0143478878029739
13.545,6.05391417320335,-0.0101031741623324,-0.0061454707198037,0.0193032476883253,0.0191490298474893,0.0205577471114651,0.0204047256074422,19.8903153366471,19.9182354691712,19.9010033630434,19.9290227572108,-0.0005979593976556,-0.0005766144238218,-0.0003658398744327,-0.0003424028300683,0.001671901030135,0.0016684503837925,4.47005518870831e-05,4.46370697819203e-05,-0.0085191314273652
13.56,6.05307487886354,-0.0082482319319933,-0.0048692517079199,0.0193012447804828,0.019149734172503,0.0205571206781049,0.0204067923843844,19.8904391514366,19.912480363004,19.9014926075862,19.9236328836979,-0.0005991092184556,-0.000578841893876,-0.0003500333136997,-0.0003275077682229,0.0012359333740071,0.0012338642341169,7.56123012416054e-05,7.55271948480821e-05,-0.0075236694409705
13.575,6.05226249377573,-0.0065304574333083,-0.003689466288649,0.0192991210916482,0.0191504567140662,0.0205564740701344,0.0204089772733076,19.8904528173232,19.9070609705463,19.9018630386039,19.9185694450159,-0.0005984736187979,-0.0005792097932875,-0.000333485725958,-0.0003118280107518,0.0015266787630497,0.0015251066683995,0.0001036933165016,0.0001036048580557,-0.0024393468087817
13.59,6.05147905960053,-0.0049401158787908,-0.0025992062773594,0.0192968975964961,0.0191512045074678,0.020555798846944,0.0204112571033122,19.8903674232237,19.9019550570607,19.9021339969181,19.9138196819472,-0.0005985192103441,-0.0005802539719464,-0.0003163591875126,-0.0002955375160926,0.0011303259454109,0.0011295121104127,0.0001291619496585,0.0001290843050545,-0.0017265052069046
13.605,6.0507253677624,-0.0034726213601592,-0.0015951846789079,0.0192945905554173,0.0191519828814375,0.0205550904808598,0.0204136157846575,19.8901852714372,19.8971509583818,19.9023141007591,19.9093770564416,-0.0005977972486649,-0.00058046715557,-0.0002987301856627,-0.0002787118123254,0.0013907870948087,0.0013905325576201,0.0001521298164212,0.0001520736772807,0.0026859149083231
13.62,6.05000271621958,-0.002118985416459,-0.0006709951111883,0.0192922221154054,0.0191527837170627,0.0205543579121564,0.0204160327218407,19.889924255025,19.892636627178,19.9024192581757,19.9052277287384,-0.0005979277174638,-0.0005814847742235,-0.0002807566430148,-0.000261515281003,0.0010313353630623,0.001031385909475,0.0001728056074341,0.0001727787777271,0.0031550626557919
13.635,6.0493115639229,-0.0008750210577593,0.0001763451743198,0.0192897978712116,0.0191535998783063,0.0205536077626262,0.0204185026051179,19.8895945191359,19.8884075126816,19.9024563156097,19.901364834688,-0.0005973085731751,-0.0005817501939809,-0.0002625167126435,-0.000244022944875,0.0012639709677973,0.0012646036403182,0.0001912861815188,0.0001912939884098,0.0069627058298919
13.65,6.04865259817188,0.000267513155079,0.0009526974804705,0.0192873320901372,0.0191544308723316,0.0205528397803175,0.0204210105498947,19.8892083700742,19.884449946406,19.902438039048,19.8977739797748,-0.0005974001495826,-0.0005826717090617,-0.0002441601530611,-0.0002263908200856,0.0009388023800046,0.0009394203181837,0.0002077593683743,0.0002078051860338,0.0072230770923634
